VEG_ID,SA_VEG_ID,VG_GEN_STR,VG_STR_FOR,BROAD_DESC,DOMSP_GENSTR,DETSP_DOM,ALLIANCE,DOMSP_LAY,SA_VEG_DESCRIPTION,ENVIRONMENTAL_DESCRIPTION,MVG_NO,MVS_NO,MVG_NAME,MVS_NAME
64.000000000000000,KI0301,woodland,low woodland,Eucalyptus forest and woodland,Eucalyptus arenacea/baxteri woodland,"Eucalyptus arenacea/baxteri,Eucalyptus obliqua,Eucalyptus cosmophylla low woodland",Eucalyptus arenacea/baxteri woodland over shrubs,Eucalyptus arenacea/baxteri low woodland over Allocasuarina striata (mixed) shrubs,"Eucalyptus arenacea/baxteri, Eucalyptus obliqua, Eucalyptus cosmophylla low woodland over Allocasuarina striata, Banksia marginata, Banksia ornata, +/-Hakea rostrata, +/-Allocasuarina muelleriana ssp. notocolpica shrubs",Flat;Areas of laterite or alluvial flats derived from laterite;Alluvial;Away from the coast,5,8,Eucalyptus Woodland,Eucalyptus woodlands with a shrubby understorey
65.000000000000000,KI0302,woodland,low woodland,Eucalyptus forest and woodland,Eucalyptus arenacea/baxteri woodland,Eucalyptus arenacea/baxteri+/-Eucalyptus obliqua+/-Eucalyptus cladocalyx+/-Eucalyptus cosmophylla low woodland,Eucalyptus arenacea/baxteri woodland over shrubs,Eucalyptus arenacea/baxteri low woodland over Xanthorrhoea semiplana ssp. tateana (mixed) shrubs and Daviesia asperula ssp. asperula shrubs,"Eucalyptus arenacea/baxteri, +/-Eucalyptus obliqua, +/-Eucalyptus cladocalyx, +/-Eucalyptus cosmophylla low woodland over Xanthorrhoea semiplana ssp. tateana, Hakea rostrata, Banksia marginata, +/-Banksia ornata shrubs over +/-Daviesia asperula ssp. asperula",Stream channel to Slope;In laterite areas;Dry water courses,5,8,Eucalyptus Woodland,Eucalyptus woodlands with a shrubby understorey
66.000000000000000,KI0303,woodland,low open woodland,Eucalyptus forest and woodland,Eucalyptus arenacea/baxteri woodland,"Eucalyptus arenacea/baxteri,Eucalyptus obliqua,Eucalyptus cosmophylla+/-Eucalyptus remota low open woodland",Eucalyptus arenacea/baxteri woodland over shrubs,Eucalyptus arenacea/baxteri low open woodland over Allocasuarina striata (mixed) shrubs,"Eucalyptus arenacea/baxteri, Eucalyptus obliqua, Eucalyptus cosmophylla, +/-Eucalyptus remota low open woodland over Allocasuarina striata, Xanthorrhoea semiplana ssp. tateana, Hakea rostrata, Banksia marginata, +/-Allocasuarina muelleriana ssp. notocolpica shrubs",Hill slopes and Hill crests;Variable weathered Cambrian sandstone,11,47,Eucalyptus Open Woodland,Eucalyptus open woodlands with shrubby understorey
67.000000000000000,KI0304,woodland,low woodland,Eucalyptus forest and woodland,Eucalyptus arenacea/baxteri woodland,"Eucalyptus arenacea/baxteri,Eucalyptus remota,Eucalyptus cosmophylla+/-Eucalyptus obliqua low woodland",Eucalyptus arenacea/baxteri woodland over shrubs,Eucalyptus arenacea/baxteri low woodland over Allocasuarina striata (mixed) shrubs,"Eucalyptus arenacea/baxteri, Eucalyptus remota, Eucalyptus cosmophylla, +/-Eucalyptus obliqua low woodland over Allocasuarina striata, Banksia marginata, Banksia ornata, +/-Hakea rostrata, +/-Allocasuarina muelleriana ssp. notocolpica shrubs",Hill slopes and Hill crests,5,8,Eucalyptus Woodland,Eucalyptus woodlands with a shrubby understorey
68.000000000000000,KI0305,woodland,low open woodland,Eucalyptus forest and woodland,Eucalyptus arenacea/baxteri woodland,"Eucalyptus arenacea/baxteri,Eucalyptus remota+/-Eucalyptus obliqua,Eucalyptus cosmophylla low open woodland",Eucalyptus arenacea/baxteri woodland over shrubs,Eucalyptus arenacea/baxteri low open woodland over Banksia marginata (mixed) shrubs and Daviesia asperula ssp. asperula (mixed) shrubs,"Eucalyptus arenacea/baxteri, Eucalyptus remota, +/-Eucalyptus obliqua, Eucalyptus cosmophylla low open woodland over Banksia marginata, Banksia ornata, Allocasuarina striata, Xanthorrhoea semiplana ssp. tateana, Hakea rostrata shrubs over Daviesia asperula ssp. asperula, Daviesia brevifolia, Calytrix tetragona",Flat;Laterite;Poorly drained upper reaches of streams,11,47,Eucalyptus Open Woodland,Eucalyptus open woodlands with shrubby understorey
69.000000000000000,KI0401,mallee woodland,mid mallee woodland,Eucalyptus mallee forest and mallee woodland,Eucalyptus rugosa mallee woodland,"Eucalyptus rugosa,Eucalyptus diversifolia ssp. diversifolia+/-Eucalyptus oleosa ssp. ampliata mid mallee woodland",Eucalyptus rugosa mallee woodland over shrubs and shrubs,Eucalyptus rugosa mid mallee woodland over Melaleuca lanceolata shrubs and Acrotriche patula (mixed) shrubs,"Eucalyptus rugosa, Eucalyptus diversifolia ssp. diversifolia, +/-Eucalyptus oleosa ssp. ampliata mid mallee woodland over Melaleuca lanceolata shrubs over Acrotriche patula, Dodonaea humilis, Lasiopetalum schulzenii shrubs","Ridges;Broken sheet limestone;Alkaline sand overlay, at times;Mainly along coast",14,29,Mallee Woodland and Shrubland,Mallee heath and shrublands
70.000000000000000,KI0402,mallee woodland,mid mallee woodland,Eucalyptus mallee forest and mallee woodland,Eucalyptus rugosa mallee woodland,Eucalyptus rugosa+/-Eucalyptus diversifolia ssp. diversifolia+/-Eucalyptus oleosa ssp. ampliata mid mallee woodland,Eucalyptus rugosa mallee woodland over shrubs and shrubs,Eucalyptus rugosa mid mallee woodland over Melaleuca lanceolata shrubs and Acacia uncifolia (mixed) shrubs and Correa eburnea shrubs,"Eucalyptus rugosa, +/-Eucalyptus diversifolia ssp. diversifolia, +/-Eucalyptus oleosa ssp. ampliata mid mallee woodland over Melaleuca lanceolata shrubs over Acacia uncifolia, Leucopogon parviflorus, Acacia longifolia ssp. sophorae, +/-Melaleuca acuminata ssp. acuminata, +/-Myoporum insulare over +/-Correa eburnea shrubs",Dunes;Often with a presence of limestone;Alkaline;Coastal,14,29,Mallee Woodland and Shrubland,Mallee heath and shrublands
71.000000000000000,KI0403,mallee woodland,mid open mallee woodland,Eucalyptus mallee forest and mallee woodland,Eucalyptus rugosa mallee woodland,Eucalyptus rugosa+/-Eucalyptus albopurpurea+/-Eucalyptus diversifolia ssp. diversifolia mid open mallee woodland,Eucalyptus rugosa mallee woodland over shrubs,Eucalyptus rugosa mid open mallee woodland over Melaleuca uncinata (mixed) shrubs,"Eucalyptus rugosa, +/-Eucalyptus albopurpurea, +/-Eucalyptus diversifolia ssp. diversifolia mid open mallee woodland over Melaleuca uncinata, Hakea mitchellii, Banksia marginata, Xanthorrhoea semiplana ssp. tateana shrubs",Probably over a limestone base;Clay;Recent alluvial clays;Coastal,14,29,Mallee Woodland and Shrubland,Mallee heath and shrublands
72.000000000000000,KI0404,mallee woodland,mid open mallee woodland,Eucalyptus mallee forest and mallee woodland,"Eucalyptus rugosa,Melaleuca lanceolata mallee woodland","Eucalyptus rugosa,Melaleuca lanceolata+/-Eucalyptus cneorifolia+/-Eucalyptus phenax ssp. compressa mid open mallee woodland","Eucalyptus rugosa,Melaleuca lanceolata mallee woodland over shrubs and shrubs","Eucalyptus rugosa,Melaleuca lanceolata mid open mallee woodland over Melaleuca uncinata (mixed) shrubs and Ozothamnus retusus (mixed) shrubs","Eucalyptus rugosa, Melaleuca lanceolata, +/-Eucalyptus cneorifolia, +/-Eucalyptus phenax ssp. compressa mid open mallee woodland over Melaleuca uncinata, Myoporum insulare shrubs over Ozothamnus retusus, Rhagodia candolleana ssp. candolleana shrubs",Usually with limestone present;Clay;Laterite acid clays;Coastal,14,29,Mallee Woodland and Shrubland,Mallee heath and shrublands
74.000000000000000,KI0406,mallee woodland,mid mallee woodland,Eucalyptus mallee forest and mallee woodland,Eucalyptus rugosa mallee woodland,"Eucalyptus rugosa,Eucalyptus oleosa ssp. ampliata,Eucalyptus diversifolia ssp. diversifolia+/-Eucalyptus cneorifolia+/-Eucalyptus gracilis mid mallee woodland",Eucalyptus rugosa mallee woodland over shrubs and shrubs,Eucalyptus rugosa mid mallee woodland over Melaleuca lanceolata (mixed) shrubs and Acrotriche patula (mixed) shrubs,"Eucalyptus rugosa, Eucalyptus oleosa ssp. ampliata, Eucalyptus diversifolia ssp. diversifolia, +/-Eucalyptus cneorifolia, +/-Eucalyptus gracilis mid mallee woodland over Melaleuca lanceolata, +/-Acacia uncifolia shrubs over Acrotriche patula, Dodonaea humilis, Lasiopetalum schulzenii, +/-Leucopogon parviflorus shrubs","Ridges;Broken sheet limestone;Alkaline sand overlay, at times;Coastal",14,29,Mallee Woodland and Shrubland,Mallee heath and shrublands
75.000000000000000,KI0501,woodland,mid woodland,Eucalyptus forest and woodland,Eucalyptus cladocalyx woodland,"Eucalyptus cladocalyx,Eucalyptus fasciculosa,Eucalyptus cosmophylla+/-Eucalyptus obliqua+/-Eucalyptus leucoxylon ssp. leucoxylon mid woodland",Eucalyptus cladocalyx woodland over shrubs and shrubs,Eucalyptus cladocalyx mid woodland over Bursaria spinosa ssp. spinosa (mixed) shrubs and Prostanthera spinosa (mixed) shrubs,"Eucalyptus cladocalyx, Eucalyptus fasciculosa, Eucalyptus cosmophylla, +/-Eucalyptus obliqua, +/-Eucalyptus leucoxylon ssp. leucoxylon mid woodland over Bursaria spinosa ssp. spinosa, Leptospermum lanigerum, Xanthorrhoea semiplana ssp. tateana, Acacia paradoxa shrubs over Prostanthera spinosa, Pteridium esculentum shrubs","Stream channel;Well weathered Cambrian sandstones, usually within a laterite provinc;Loam;Alluvial;Mainly along permanent watercourses",5,8,Eucalyptus Woodland,Eucalyptus woodlands with a shrubby understorey
76.000000000000000,KI0502,woodland,mid woodland,Eucalyptus forest and woodland,Eucalyptus cladocalyx woodland,"Eucalyptus cladocalyx,Eucalyptus obliqua,Eucalyptus arenacea/baxteri mid woodland",Eucalyptus cladocalyx woodland over shrubs,Eucalyptus cladocalyx mid woodland over Xanthorrhoea semiplana ssp. tateana (mixed) shrubs,"Eucalyptus cladocalyx, Eucalyptus obliqua, Eucalyptus arenacea/baxteri mid woodland over Xanthorrhoea semiplana ssp. tateana, Hakea rostrata, +/-Banksia marginata, +/-Daviesia asperula ssp. asperula shrubs",Stream channel;Derived from alterite or laterite;Alluvium;Mainly along dry watercourses,5,8,Eucalyptus Woodland,Eucalyptus woodlands with a shrubby understorey
77.000000000000000,KI0503,woodland,mid woodland,Eucalyptus forest and woodland,Eucalyptus cladocalyx woodland,"Eucalyptus cladocalyx,Eucalyptus diversifolia ssp. diversifolia,Eucalyptus cosmophylla+/-Eucalyptus fasciculosa+/-Eucalyptus albopurpurea mid woodland",Eucalyptus cladocalyx woodland over shrubs,Eucalyptus cladocalyx mid woodland over Melaleuca lanceolata (mixed) shrubs,"Eucalyptus cladocalyx, Eucalyptus diversifolia ssp. diversifolia, Eucalyptus cosmophylla, +/-Eucalyptus fasciculosa, +/-Eucalyptus albopurpurea mid woodland over Melaleuca lanceolata, Banksia marginata, Allocasuarina striata, Melaleuca uncinata, +/-Hakea mitchellii shrubs",Flat and Stream channels;Usually adjacent to a limestone province;Sand;Deep neutral to acid (but acid clays as;Along dry water courses,5,8,Eucalyptus Woodland,Eucalyptus woodlands with a shrubby understorey
78.000000000000000,KI0504,woodland,mid woodland,Eucalyptus forest and woodland,Eucalyptus cladocalyx woodland,"Eucalyptus cladocalyx,Eucalyptus fasciculosa mid woodland",Eucalyptus cladocalyx woodland over shrubs and shrubs,Eucalyptus cladocalyx mid woodland over Allocasuarina verticillata trees and Acacia paradoxa shrubs and Prostanthera spinosa shrubs,"Eucalyptus cladocalyx, Eucalyptus fasciculosa mid woodland over Allocasuarina verticillata over Acacia paradoxa shrubs over Prostanthera spinosa shrubs",Stream channel;Areas of near surface Cambrian sandstone;Lower reaches of water courses,5,8,Eucalyptus Woodland,Eucalyptus woodlands with a shrubby understorey
79.000000000000000,KI0505,woodland,mid open woodland,Eucalyptus forest and woodland,Eucalyptus cladocalyx woodland,Eucalyptus cladocalyx+/-Eucalyptus fasciculosa+/-Eucalyptus leucoxylon ssp. leucoxylon mid open woodland,Eucalyptus cladocalyx woodland over shrubs and ferns,Eucalyptus cladocalyx mid open woodland over Acacia paradoxa (mixed) shrubs and Pteridium esculentum ferns,"Eucalyptus cladocalyx, +/-Eucalyptus fasciculosa, +/-Eucalyptus leucoxylon ssp. leucoxylon mid open woodland over Acacia paradoxa, Xanthorrhoea semiplana ssp. tateana shrubs over Pteridium esculentum ferns",Stream channel and Hill slopes;Areas of well weathered Cambrian sandstone;Alluvium;Cleared water courses,11,47,Eucalyptus Open Woodland,Eucalyptus open woodlands with shrubby understorey
80.000000000000000,KI0506,woodland,mid open woodland,Eucalyptus forest and woodland,Eucalyptus cladocalyx woodland,Eucalyptus cladocalyx mid open woodland,Eucalyptus cladocalyx woodland over shrubs,Eucalyptus cladocalyx mid open woodland over Eucalyptus cosmophylla mallee trees and Allocasuarina muelleriana ssp. notocolpica (mixed) shrubs,"Eucalyptus cladocalyx mid open woodland over Eucalyptus cosmophylla over Allocasuarina muelleriana ssp. notocolpica, +/-Allocasuarina striata, +/-Xanthorrhoea semiplana ssp. tateana shrubs",Hill footslope;Areas of near surface Cambrian sandstone,11,47,Eucalyptus Open Woodland,Eucalyptus open woodlands with shrubby understorey
81.000000000000000,KI0507,woodland,mid open woodland,Eucalyptus forest and woodland,Eucalyptus cladocalyx (mixed) woodland,"Eucalyptus cladocalyx,Allocasuarina verticillata,Eucalyptus cosmophylla,Eucalyptus fasciculosa+/-Eucalyptus leucoxylon ssp. leucoxylon mid open woodland",Eucalyptus cladocalyx (mixed) woodland over shrubs,Eucalyptus cladocalyx (mixed) mid open woodland over Acacia paradoxa (mixed) shrubs and Allocasuarina muelleriana ssp. notocolpica (mixed) shrubs,"Eucalyptus cladocalyx, Allocasuarina verticillata, Eucalyptus cosmophylla, Eucalyptus fasciculosa, +/-Eucalyptus leucoxylon ssp. leucoxylon mid open woodland over Acacia paradoxa, Bursaria spinosa ssp. spinosa, Allocasuarina striata shrubs over Allocasuarina muelleriana ssp. notocolpica, Xanthorrhoea semiplana ssp. tateana, Pteridium esculentum","Stream Channel, Hill slope and Hill;Well weathered Cambrian sandstones;Loam;Mainly along permanent water course",11,47,Eucalyptus Open Woodland,Eucalyptus open woodlands with shrubby understorey
82.000000000000000,KI0508,woodland,mid open woodland,Eucalyptus forest and woodland,Eucalyptus cladocalyx (mixed) woodland,"Eucalyptus cladocalyx+/-Eucalyptus diversifolia ssp. diversifolia+/-Eucalyptus cneorifolia,Allocasuarina verticillata mid open woodland",Eucalyptus cladocalyx (mixed) woodland over shrubs and shrubs,Eucalyptus cladocalyx (mixed) mid open woodland over Melaleuca uncinata (mixed) shrubs and Hibbertia australis shrubs,"Eucalyptus cladocalyx, +/-Eucalyptus diversifolia ssp. diversifolia, +/-Eucalyptus cneorifolia, Allocasuarina verticillata mid open woodland over Melaleuca uncinata, Allocasuarina muelleriana ssp. notocolpica, Melaleuca gibbosa, Xanthorrhoea semiplana ssp. tateana, Thryptomene ericaea shrubs over Hibbertia australis shrubs",Laterite with near surface Cambrian sandstone;Coastal hinterland,5,8,Eucalyptus Woodland,Eucalyptus woodlands with a shrubby understorey
83.000000000000000,KI0601,mallee woodland,low open mallee woodland,Eucalyptus mallee forest and mallee woodland,Eucalyptus cosmophylla mallee woodland,Eucalyptus cosmophylla+/-Eucalyptus fasciculosa low open mallee woodland,Eucalyptus cosmophylla mallee woodland over shrubs,Eucalyptus cosmophylla low open mallee woodland over Allocasuarina muelleriana ssp. notocolpica (mixed) shrubs,"Eucalyptus cosmophylla, +/-Eucalyptus fasciculosa low open mallee woodland over Allocasuarina muelleriana ssp. notocolpica, +/-Allocasuarina striata, +/-Xanthorrhoea semiplana ssp. tateana, +/-Melaleuca uncinata shrubs","On or near surface Cambrian sandstone, in laterite province",14,29,Mallee Woodland and Shrubland,Mallee heath and shrublands
84.000000000000000,KI0602,mallee woodland,mid open mallee woodland,Eucalyptus mallee forest and mallee woodland,Eucalyptus cosmophylla mallee woodland,Eucalyptus cosmophylla+/-Eucalyptus arenacea/baxteri+/-Eucalyptus diversifolia ssp. diversifolia+/-Eucalyptus fasciculosa mid open mallee woodland,Eucalyptus cosmophylla mallee woodland over shrubs,Eucalyptus cosmophylla mid open mallee woodland over Allocasuarina striata (mixed) shrubs,"Eucalyptus cosmophylla, +/-Eucalyptus arenacea/baxteri, +/-Eucalyptus diversifolia ssp. diversifolia, +/-Eucalyptus fasciculosa mid open mallee woodland over Allocasuarina striata, Banksia marginata, Banksia ornata, Hakea mitchellii, +/-Hakea rostrata shrubs",Laterite surfaces;Loam;Sandy to alluvial,14,29,Mallee Woodland and Shrubland,Mallee heath and shrublands
85.000000000000000,KI0603,mallee woodland,mid open mallee woodland,Eucalyptus mallee forest and mallee woodland,Eucalyptus cosmophylla mallee woodland,"Eucalyptus cosmophylla,Eucalyptus fasciculosa mid open mallee woodland",Eucalyptus cosmophylla mallee woodland over shrubs,Eucalyptus cosmophylla mid open mallee woodland over Allocasuarina muelleriana ssp. notocolpica (mixed) shrubs,"Eucalyptus cosmophylla, Eucalyptus fasciculosa mid open mallee woodland over Allocasuarina muelleriana ssp. notocolpica, Allocasuarina striata, Xanthorrhoea semiplana ssp. tateana, +/-Banksia marginata shrubs",Hill slopes and Ridges;Stony Cambrian sandstone surfaces,14,29,Mallee Woodland and Shrubland,Mallee heath and shrublands
86.000000000000000,KI0604,mallee woodland,mid open mallee woodland,Eucalyptus mallee forest and mallee woodland,Eucalyptus cosmophylla mallee woodland,Eucalyptus cosmophylla+/-Eucalyptus remota+/-Eucalyptus diversifolia ssp. diversifolia mid open mallee woodland,Eucalyptus cosmophylla mallee woodland over shrubs,Eucalyptus cosmophylla mid open mallee woodland over Allocasuarina muelleriana ssp. notocolpica (mixed) shrubs,"Eucalyptus cosmophylla, +/-Eucalyptus remota, +/-Eucalyptus diversifolia ssp. diversifolia mid open mallee woodland over +/-Allocasuarina muelleriana ssp. notocolpica, +/-Allocasuarina striata, +/-Banksia marginata, Leptospermum continentale, Hakea mitchellii shrubs","Near surface expression of Cambrian sandstone bedrock, adj laterite p;Low-lying / seepage areas",14,29,Mallee Woodland and Shrubland,Mallee heath and shrublands
87.000000000000000,KI0605,mallee woodland,mid open mallee woodland,Eucalyptus mallee forest and mallee woodland,Eucalyptus cosmophylla (mixed) mallee woodland,Eucalyptus cosmophylla+/-Eucalyptus fasciculosa+/-Eucalyptus cladocalyx+/-Allocasuarina verticillata mid open mallee woodland,Eucalyptus cosmophylla (mixed) mallee woodland over shrubs,Eucalyptus cosmophylla (mixed) mid open mallee woodland over Allocasuarina muelleriana ssp. notocolpica (mixed) shrubs and Daviesia asperula ssp. asperula (mixed) shrubs,"Eucalyptus cosmophylla, +/-Eucalyptus fasciculosa, +/-Eucalyptus cladocalyx, +/-Allocasuarina verticillata mid open mallee woodland over Allocasuarina muelleriana ssp. notocolpica, Melaleuca uncinata, Allocasuarina striata, +/-Xanthorrhoea semiplana ssp. tateana, +/-Banksia marginata, +/-Hakea rostrata shrubs over Daviesia asperula ssp. asperula, Calytrix tetragona, Philotheca angustifolia ssp. angustifolia","Stream channel, Hill slope and Hill;Cambrian sandstone with overlying shallow laterite at times;Stony creeks",14,29,Mallee Woodland and Shrubland,Mallee heath and shrublands
